text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
blacklivesmatter breonnataylor justiceforbreonnataylor untilfreedom new york new york,0,"['BlackLivesMatter', 'Antifa']",Twitter Web App,07-01-2017 10:11,2760,40673,False
first 100 to like and retweet today gets 10000 and you too 5000 i am legit 24 hours giveaway sugarmommalegit c,0,['BlackLivesMatter'],Twitter for Android,16-07-2018 20:12,3470,309445,False
i was asked to repost if you would like to support my boysbooksbarbers initiative here is our wishlist,0,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter for Android,07-05-2020 23:16,11,1621,False
this was completely unnecessary disrespectful they could have called or tweeted anytime instead of sitting back,0,['BlackLivesMatter'],Twitter Web App,12-11-2009 16:00,16560,43597,False
it is still justiceforshukriabdi saveyemen blm it is not a trend,0,['BlackLivesMatter'],Twitter for iPhone,25-10-2019 16:35,8761,136255,False
,0,['BlackLivesMatter'],Twitter for Android,16-07-2018 20:12,3470,309445,False
ppb demonstrating they do not actually care about who they are shooting they are not there to help they are there to,0,['DefundThePolice'],Twitter for Android,08-12-2019 19:05,77,15438,False
10 26pm pig line rushes puushes protestors into the dimly lit park with high beams behind them trying to decrease,0,['BlackLivesMatter'],Twitter for Android,19-05-2020 08:33,742,2589,False
gee i wonder why dawn butler was stopped and searched it is a mystery blacklivesmatter s,0,['BlackLivesMatter'],Twitter Web App,02-04-2020 06:41,85,1363,False
american pie by don mclean americaortrump wearadamnmask blacklivesmatter,0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter Web App,16-05-2014 16:47,88,3100,False
we took a lot of time off from because it felt frivolous and so i recorded an intro to say,0,['BlackLivesMatter'],Twitter for iPhone,12-11-2014 21:52,15840,305144,False
coronavirus vaccine could mean 15b windfall for pfizer report for more information,0,['BlackLivesMatter'],Twitter for iPhone,16-08-2016 16:53,8468,167648,False
a lot of people with blm in their name bio too i wonder who would mostly be affected by your dream system of res,0,['BlackLivesMatter'],Twitter Web App,09-07-2019 09:17,148,12104,False
bit awkward for the defundthepolice and blacklivesmatter crowd,0,"['watchmen', 'BLM']",Twitter Web App,23-04-2018 00:38,217,1242,False
protesters in belarus overpower police aggressors there are more of us than them blm resist unrest,0,['BLM'],Twitter Web App,01-03-2018 11:32,7748,7081,False
for all the people saying why do not they protest peacefully ftp policebrutality protests2020 peacefulprotest bla,0,"['sanlouisobispo', 'freetianna', 'tiannaarata', 'blm']",Twitter for Android,24-11-2017 19:28,483,433713,False
blacklivesmatter still what if it was one of your love one s whatever affects one directly affects all,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter for Android,04-04-2020 17:55,123,58993,False
we are all in this together so happy to support anyone i can our country is an embarrassme,0,"['FascistAmerica', 'PortlandProtests', 'BlackLivesMatter', 'WarCrimes', 'DefundThePolice']",Twitter for Android,16-09-2015 20:03,2369,91873,False
please send in the national guard or whatever as chicago is out of control tonight i am beyond d,0,['BLM'],Twitter for iPhone,26-05-2009 19:39,257,716,False
law enforcement identify a white guy for setting fire to auto zone sparking riots in minneapolis and not just any,0,['BlackLivesMatter'],Twitter Web App,04-03-2020 14:50,380,13806,False
learn about white fragility black lives matter is the slogan because too of,0,['BlackLivesMatter'],Twitter for Android,10-06-2018 05:28,1243,81348,False
the third indigenous death in wa custody in the past six weeks auspol blm,0,"['lapd', 'sheriff', 'cops']",Twitter for iPhone,11-03-2011 16:32,508,131078,False
just in case you forgot this movement cannot just be the flavor of the month change will only take place with consistency,0,['BlackLivesMatter'],Twitter for iPhone,20-06-2009 18:22,5001,30236,False
you can now download a free ebook of when they call you a terrorist from this book is an essential memoir,0,['BlackLivesMatter'],Twitter for Android,15-09-2013 01:09,4994,10596,False
blacklivesmatter is a propaganda campaign built by israeli american agencies and their think tank,0,['BLM'],Twitter for Android,16-05-2019 10:55,56,1136,False
i still see racism and racial biases happening in youth cricket and i am not positive that things will change any time,0,['BlackLivesMatter'],Twitter for iPhone,08-07-2016 18:40,526,9401,False
a great take down of nsw police hypocrisy over blacklivesmatter protests by,0,['Blm'],Twitter for iPhone,13-10-2014 05:54,273,6541,False
first 100 to like and retweet today gets 10000 and you too 5000 i am legit 24 hours giveaway sugarmommalegit c,0,['BlackLivesMatter'],Twitter Web App,04-10-2016 19:27,115,50057,False
blm thank you for calling out the language choices on itv,0,"['lapd', 'sheriff', 'cops']",Twitter for iPhone,02-08-2014 13:27,347,30960,False
what is happening to him is ridiculous i just wish some celebrities would come forward in support but we all know it,0,['BlackLivesMatter'],Twitter for iPhone,15-05-2020 12:06,913,10179,False
blm needs more specificity in their name to more accurately represent their because it is a mouthful but hear me o,0,"['BLMTijuana', 'MexicoEnfrentaTuRacismo']",Twitter for iPhone,10-10-2019 17:03,5001,23289,False
unsaid stories starts tonight at 9pm powerful shorts quick turnaround 15 minute dramas monday thursday on itv please watc,0,['BlackLivesMatter'],Twitter for Android,29-04-2020 22:12,23,88,False
here is a list of donation campaigns as well as ways to have your voices heard in a way that matters,0,['BlackLivesMatter'],Twitter Web App,26-06-2009 00:22,137,63608,False
be concerned we can change the trajectory of 2021 2022 2023 2024 let us get out and vote blacklivesmatter,0,['BlackLivesMatter'],Twitter for Android,30-01-2019 04:50,1879,11618,False
have you not been paying attention this is nothing new standing rock ferguson were under obama,0,"['blacklivesmatter', 'Saynotorape', 'saynotoracism', 'saynotowar']",Twitter for iPhone,01-08-2020 15:48,36,15,False
here is the video of that incident in indianapolis looks like blm antifa blocking the road with a handgun,0,['BlackLivesMatter'],Twitter for iPhone,03-03-2020 03:10,447,999,False
it is been 77 days since the murder of georgefloyd how many people still talking about blm everybody with thei,0,['BlackLivesMatter'],Twitter for iPhone,30-05-2020 05:22,2503,4475,False
because people just do not get it blacklivesmatter blacklivesmatter noapologies blm isupportmypeople,0,['BlackLivesMatter'],Twitter for Mac,24-11-2010 12:20,211,43343,False
there will be some serious blacklivesmatter protests over this messing with their chicken is serious business,0,['BlackLivesMatter'],Twitter Web App,04-07-2020 14:21,1,2,False
i am still in twitterjail so i am boosting this blm ally for some follows,0,['BlackLivesMatter'],Twitter for iPhone,27-04-2012 14:16,560,16787,False
there are scrinkus mobs gathering near the seattle government mayor durkan is singing her refrain clammy so,0,['BLM'],Twitter for Android,09-08-2015 17:45,3657,38729,False
not the only city either most of the instigators are likely rwers sent to make blm protesters look bad now,0,['BlackLivesMatter'],Twitter for iPhone,30-10-2018 20:08,249,16043,False
protect the witches portlandprotests portlandkidnappings blacklivesmatter,0,"['DefendPDX', 'portlandprotests', 'pdxprotest', 'blacklivesmatter']",Twitter for Android,31-05-2020 14:44,287,23691,False
chicago going up right now they just shot a 15 yr old boy 15 times blm,0,['BlackLivesMatter'],Twitter for Android,12-05-2009 12:55,42,731,False
some photos from my drive thru downtown portland portlandprotest blacklivesmatter,0,['BlackLivesMatter'],Twitter Web App,19-11-2017 16:37,792,26997,False
this makes me angry this and today and lots more we do not hear about this is the problem neig,0,"['AmericaOrTrump', 'WearADamnMask', 'BlackLivesMatter']",Classic Deep Cuts,04-06-2011 12:44,1748,7499,False
sturgis motorcycle rally draws thousands many without masks amid coronavirus pandemic a i would love blacklivesmatter t,0,['BlackLivesMatter'],Twitter for Android,16-07-2018 20:12,3470,309445,False
michael brown was killed by white officer darren wilson on august 9 2014 in ferguson missouri he was 18 years old,0,"['ChicagoProtest', 'BlackLivesMatter']",Twitter for iPhone,23-03-2009 00:35,3181,1436,False
good morning 2021 without trump follow follow back all who like comment retweet strongertogether blacklivesmatter,0,['BlackLivesMatter'],Twitter for iPhone,23-02-2011 15:16,3746,129192,False
i fell in the bathroom today and broke 4 ribs ribcage bones falling pain slipperytiles bathroomchallenge b,0,"['blm', 'bikiniprotest']",Twitter for iPad,11-01-2012 02:55,688,28625,False
found on facebook blacklivesmatter,0,['BlackLivesMatter'],Twitter for iPhone,19-05-2010 05:48,1365,5258,False
the tactics of federal stormtroopers have been violent but the crucial point is that the blacklivesmatter protests can,0,['BlackLivesMatter'],Twitter for iPad,09-02-2014 18:56,722,14608,False
when elvis sang in the ghetto it was a call to get off the race track search off the race track book music,0,['BlackLivesMatter'],Twitter for Android,28-12-2014 09:33,3666,26882,False
i am so proud of my friends host fo,0,['BlackLivesMatter'],Twitter for Android,11-11-2016 18:11,1084,7278,False
if you read this tweet and thought it was about you it most likely was i am not about to listen to a bunch of old,0,['BlackLivesMatter'],Twitter for Android,28-03-2011 19:44,644,6115,False
turkey s mps vote to tighten grip on social media for more information do not forget t,0,['BlackLivesMatter'],Twitter for iPhone,02-09-2012 17:44,3357,48111,False
whe we say zanupfmustgo zanupfmustgo zimbabweanlivesmatter influencerchallenge blacklivesmatter,0,['BlackLivesMatter'],Twitter for Android,27-10-2019 06:52,632,12135,False
ever find an old account and feel like we have been dancing the same dance forever anonymous blacklivesmatter acab,0,"['ZimbabweanLivesMatter', 'BlackLivesMatter', 'AfricanLivesMatter']",Twitter Web App,26-11-2009 14:13,1384,33960,False
ferguson boils over once again fergusonprotests blacklivesmatter,0,['BlackLivesMatter'],Twitter for iPhone,23-10-2019 15:47,539,3896,False
chicagoriots chicago went fubar thank blm antifa and remember them when you vote2020,0,['BlackLivesMatter'],Twitter for Android,30-01-2019 04:50,1879,11618,False
,0,['BlackLivesMatter'],Twitter for iPhone,30-05-2020 05:22,2503,4475,False
we join in the celebration of juneteenth to commemorate the day when on june 19 1865 enslaved black people in texas w,0,['BlackLivesMatter'],Twitter for iPhone,18-01-2011 11:01,36715,121001,False
hong kong s pro democracy activists cancelled the blacklivesmatter protests in hongkong hong kong s white lovi,0,['BLM'],Twitter for Android,28-03-2014 08:30,2709,13687,False
shocking cctv footage captures moment protesters set portland police station on fire portlandprotests,0,"['Chicago', 'Gucci', 'Tesla', 'Dior']",Twitter for iPhone,28-01-2016 01:21,4994,53055,False
,0,['BLM'],Twitter for iPad,09-06-2014 10:24,66,1830,False
give them all a tv gave them beat up an old lady and call it a blm riot and no virus will be there see fixed it,0,"['MeToo', 'BLM']",Twitter for iPhone,25-03-2009 20:42,2262,125057,False
amber geiger will not be in jail for 10 years dpa president will not be penalized police continue to kill black men,0,"['lapd', 'sheriff', 'cops']",Twitter for Android,28-08-2013 17:47,2758,9076,False
blacklivesmatter protests nojusticenopeace good tips here,0,['BlackLivesMatter'],Twitter for iPhone,18-01-2011 11:01,36715,121001,False
sooo twitter is banning qanon due to its potential to cause offline harm pretty bold move given that blm and antifa re,0,['BlackLivesMatter'],Twitter Web App,08-11-2018 20:23,411,37872,False
fist up in the air i get when i blow my truck horn at cars with blm on the back of their windows makes me happy,0,"['pdx', 'Portland', 'portlandnews', 'Oregon', 'blm']",Twitter for iPhone,20-03-2018 20:52,441,525,False
if you want to be a true ally to blacklivesmatter please watch this thank you to s wonderful,0,['BlackLivesMatter'],Twitter for iPhone,05-11-2012 19:44,866,3471,False
black lives matters is not trending anymore it cost 0 to a black artist blm,0,['BLM'],Twitter for iPhone,19-02-2019 13:20,1034,94338,False
a black man holding a trump sign was murdered in broad daylight where is the msm blm crickets absolute cricke,0,['blacklivesmatter'],Instagram,26-03-2020 15:09,38,25,False
if people stopped rioting wore things other th,0,['BlackLivesMatter'],Twitter Web App,26-08-2017 14:58,5645,9834,False
saw this thought it worthy of sharing as simple illustrations go it hits the mark it is for those who have said a,0,['BlackLivesMatter'],Twitter for iPhone,07-08-2019 01:19,2630,9655,False
