Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
395,3,0,3,0,1,You all think celebrity pussy different from the locals yeah Meghan goods is
396,6,0,2,4,2,I saw an ajumma walk out in the beginning saying Wow this is so trash that I cannot even listen to it lmaoo
397,3,0,3,0,1,Need these sox fuck yeah I love a kinky scally lad w rank sox and sneaks
398,3,1,2,0,1,I do not ever expose females like that That is childish bitch nigga shiiii
399,3,0,3,0,1,yasss trys new things with bestfriend bitch who do you love
400,3,1,0,2,2,Dude remember this wop video OMG WHERE DID YOU FIND THAT
401,3,0,2,1,1,Thick raw fuck Damn his man pussy is getting a workout
402,3,0,0,3,2,RAWR My sexy French scally I love him frenchscally sexy scally woof woof
403,3,0,3,0,1,Nothin in life is free Some of you bitches need to write that on ya panties
404,3,0,3,0,1,if one of you bitches want some of my burrito you can catch me at potosino huh Haha
405,3,1,2,0,1,Niggas whole hoes out here cuz Could not had said it better
406,3,0,3,0,1,Hardcore way to eat Mac and cheese 1 Boil water 2 Snort cheese powder 3 Drink boiling water 4 Fuck bitches
407,3,0,3,0,1,YoureNotMyType if my fade is perpetually fresher than yours That is a real ass bitch rite there
408,3,0,3,0,1,annoying bitch that I love JUDYANNS SO PRETTY
409,3,0,3,0,1,Lmao bitch got on some huggies
411,3,0,3,0,1,
412,3,0,3,0,1,
413,3,0,3,0,1,Chase money not hoes
414,3,0,3,0,1,cannot stand a I do not know what I want ass nigga bitch
415,3,0,3,0,1,I am on my way love a chavhot sexy scally fucker
416,3,1,2,0,1,These newly gay bitches do not kno how shit works
417,3,0,3,0,1,When a bitch do not want a real job they just become strippers lol lol
418,3,0,3,0,1,Awww Meat Meat In His Feelinsi ainn n my feelings bitch
419,3,0,2,1,1,I Want Snake Bites MY Industrial Piercin A TattooDem hoe accessories dea
420,3,0,0,3,2,
421,3,0,3,0,1,these hoes are not loyal
422,3,1,2,0,1,YASSSSSS ORDERED CHINESE bitch you just ate tacos you fat fuck
423,3,0,3,0,1,I made that bitch lunch Bitches love lunch
424,6,2,4,0,1,A NO BRAINER But as soon as this bitch gets rich in political power her views will change POLITICAL WHORES
425,3,0,3,0,1,A pussy a day keeps the devil away
426,3,0,3,0,1,Are not that about a bitch What does that mean
427,3,0,3,0,1,All these bitches want a baby I do not want no children
428,3,0,2,1,1,And bitch you must be lost
429,3,0,3,0,1,Baby I like being on your left side no bitch you cannot be there Cuz the street on that side and Twitter said I are not real if you do
430,6,0,1,5,2,Bae sounds like such a ghetto word Use something else
431,3,1,2,0,1,Batter the wee cunt Jewis y cos he fucked my ex Emma is not battering the girls I have nailedI Have moved onstop being a pussy n do it urself
432,3,0,3,0,1,Bleed out hoe Alexa
433,3,0,3,0,1,Boolin in the bando wit a few bitches
434,3,0,0,3,2,Brownies for my brownie I love this movie
435,3,0,3,0,1,But I need a bad bitch that is hotter than me might be the realist shit PartyNextDoor ever said That is how I be feelin everyday
436,3,1,2,0,1,By the way we do punch bitches
437,3,0,3,0,1,Caesar is home so much this bitch looks like Let Us start with ape shit
438,3,0,1,2,2,Chinese Maverick We were communicating Comrade you know giving the imperialist Yanks the Birdie
439,3,0,3,0,1,Dad say hi to my snapchat Dad duces bitch
440,6,0,5,1,1,Do you believe these hoes are not in fact loyal I disagree with that I do believe they are in fact the loyalest bunchthese hoes
441,3,0,3,0,1,Do not know no ugly bitches Do not know no broke niggas
442,3,0,3,0,1,Do not make me make you fall in live with a nigga like meee The birds 1 2 are my favorite songs by Weeknd
443,3,2,1,0,0,Do not worry about the nigga you see worry about the nigga you DO NOT see Dats da nigga fuckin yo bitch
444,3,0,3,0,1,Do not you ever give my pussy away You keep it tight alright
445,3,0,3,0,1,Dropped a stack because bitch I am ON Song called Dope Download the mixtape here
446,3,0,3,0,1,Dumb bitches do dumb things
447,3,1,2,0,1,Eat the pussy like a real nigga hungry
448,3,1,2,0,1,Eff it Let us go after the cripple
449,3,0,2,1,1,Everything look better with a bitch next to it
450,3,0,3,0,1,Facto Who cares if you a hoe when your ass looks like this
451,3,0,3,0,1,For every bad bitch there is a nigga tired of fucking her
452,3,0,3,0,1,Foreign chick no lie Man that bitch Beautiful
453,3,1,2,0,1,Fresh nigga so you kno I need a clean bitch Who kno I am working cuz I want to see my team rich
454,3,0,3,0,1,Fuck 50 I make my own rules Suck my dragon balls bitch call me goku
455,3,0,0,3,2,Generate ASCII boxes with NodeJS all I see is the ability to bring flappybird in node via ASCII tubes and bird _
456,3,0,3,0,1,Get me that shit bitch you is fine bear
457,3,1,2,0,1,Get your ass back to Detroit ya fuckin wigger
458,3,0,3,0,1,Girls that I dated its okay I are not mad yo unless you stabbed me in the heart no love hoe
460,3,0,3,0,1,HOW DO YOU KNOW MY TWITTER PASSWORD bitch please
461,3,0,3,0,1,Have you seen my shows Have you seen my hoes If I was not hot would they be so thick
462,3,0,3,0,1,He a bitch for hitting that hoe
463,3,1,2,0,1,He married to a white woman lucky sumbitch Uncle Ruckus
464,3,0,2,1,1,He want to be my nigga but I am just trinna be his savings account omg i am going to funny ass bitch man but that is Real Shit
465,3,0,3,0,1,Her great grandmas a hoeher grandmas a hoeher moms and a hoe and she is a hoe It is a long line of hoes Grandpa Carl everyone
466,3,3,0,0,0,Hey go look at that video of the man that found the kidnapped girls in Ohiowhat a nigger shitmybosssays
467,3,0,3,0,1,Hey pussy you still there
468,6,0,2,4,2,How about we draft all those gungho folks and send them to Afghanistan or other war zones so they can show their
469,3,0,3,0,1,How hotter than is it A bitch
470,3,0,3,0,1,
471,3,0,3,0,1,How you doing crazy bitch is hilarious
473,3,1,2,0,1,I KNOW my shoes dirty as fuck whatever bitch You do not have to call Like negro one of the first things they LOOK at is shoes dog
474,3,0,0,3,2,I am a thrill billywith a hillbilly heart HAHAHAHAHA Jesus Murphy
475,3,0,3,0,1,I call him my bitch
476,3,0,3,0,1,I cannot handle no liquor But these bitches cannot handle meeedd Chief Sosa
477,3,0,3,0,1,I do not chase after dudes I chase after bitches Edgar Bautista
478,3,0,2,1,1,I do not love these hoes baby It is me and you forever
479,3,0,3,0,1,I do not even need a picture of tamar that bitch is beat in every picture
480,3,0,3,0,1,
481,3,0,1,2,2,I found a new way to chug you have to open your mouth alot shitallysays
482,3,0,3,0,1,I fucking hate that bitch so much I want to smack her in the face then tongue kiss her
483,3,0,3,0,1,I got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi
484,3,0,3,0,1,I got a sister she told me stop calling women bitches
485,3,0,3,0,1,I guess this is the night bitches die Stewie is that nigga
486,3,0,3,0,1,I had a bitch that had a bitch had the bitch eating halibut FreshRhymes JerkSquad SlowStir
487,3,0,3,0,1,I have this ladylove She is married but I still want to bang her She will not have sex with me What a bitch A troubadour probably
488,3,0,3,0,1,I heard you was looking for Candy Man bitch
489,3,0,3,0,1,I hope you do not get mad ladies I only call you bitches bitches because I do not know your names individually Katt Williams
490,3,0,3,0,1,I just got a number 3 I am a bitch boy
491,3,0,3,0,1,I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car We know you are a faggot What did you sell
492,3,0,3,0,1,I only be with older men because they are more mature That supposed to fool us bitch
493,6,0,6,0,1,I probably leave up out this bitch with my cups in my hand and yo hand in my other hand
494,3,0,3,0,1,I said i do not like it it tastes like wolf pussy what How do you even know what that tastes like
495,3,0,3,0,1,I taught myself how to eat pussy and cut my own hair I taught myself how to eat pussy hair Name the movie
496,3,0,3,0,1,I used to dress up like a cop too Oh really Yeahright after 911mad pussy Really YesI will NEVER FORGET
497,3,0,3,0,1,I went to jail for a flock came home wit a strike You went to jail as a bitch came home as a dike
498,3,0,3,0,1,I will fuck you where you stand YOU dizzy bitch Two unique separate phrases I overheard a relative saying when I was younger
499,3,0,3,0,1,I woke up like thi bitch go back to bed
500,3,0,3,0,1,I would rather you call me bitch than sir my manager
501,3,0,3,0,1,I will beat on that pussy so hard
502,3,0,1,2,2,I will slit your throatneck
503,3,1,2,0,1,I am a funky ass honkey s shout out to tonight before Cabaret JT2020Tour
504,3,1,2,0,1,I am comparing KFC to the pussy
505,3,0,3,0,1,I am downloading you a new personality and ordering you a new face You bitch I love you Goddamn it Axl Rose yelling at his sex robot
506,3,0,3,0,1,I am feelin like Malcolm in the middle these bitches surround me they cannot miss them
507,3,0,3,0,1,I am going to piss on your dimple Stop wasting prayers on trash teams lol
508,3,0,3,0,1,I am probably your main bitch chocolate dipped cinnamon apple
509,3,0,3,0,1,I am sick of his shit man Sit his bitch ass I am fed up bro Geno threw yet another pick smh
510,3,1,2,0,1,I am sorry I fucked yo bitch But she really dig a nigga
511,3,0,3,0,1,IBS irritable bitch syndrome
513,3,0,3,0,1,If you love her then hide yo bitch so you will keep shorty
514,3,0,3,0,1,If you talk back to me you are not getting no pussy Me
515,3,1,2,0,1,If you are a bad bitch put your hands up high Every girl in the room starts waving there hands around
516,3,1,2,0,1,I Am Going To tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct
517,3,0,3,0,1,In My Mind Got To be the dumb hoe anthem
518,3,1,0,2,2,Is that an albino Mexican No dad he is Asian
519,3,0,3,0,1,It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry ThankYouPaulForConfirmingLarry
520,3,1,2,0,1,It is allegations were you in the bedroom Did you see it Words of a naive blind bitch We know you are husband cheated on you Ramona is dumb
521,3,0,3,0,1,It is never too late to tag a bitch
522,3,0,2,1,1,It is the dykes hunter dyke with a dyke
523,3,1,2,0,1,Julia Roberts you are a ho NottingHill
524,3,0,0,3,2,Just follow the yellow brick twitter
525,3,0,3,0,1,LMFAOOOOOOOOOOOOOOOOOO If your pussy is good but my mama don t like you Guess who got to go my mama
526,3,0,1,2,2,LOL cripple Wendy Davis Scientists create remotecontrolled chick to study shy penguins
527,3,0,2,1,1,Let us do nips ahoy and spank me maybe
528,3,2,1,0,0,Let us kill cracker babies WTF did I just hear WOW
529,3,1,2,0,1,Like correct me if I am wrong but Does not pimpin involve smackin bitches for money
530,3,0,3,0,1,
531,3,0,3,0,1,Lmao The drose adidas are lighter than my phone Shit is retarded
532,3,0,1,2,2,
533,3,0,3,0,1,Maybe she wants to be more than your friend or maybe she is a stupid bitch You never know until you make her cum
534,3,0,1,2,2,Mine plays DMX and kirk Franklin smh Well my neighbors are ghetto They get up at like 5am and beat their kids
535,3,2,1,0,0,My grandma used to call me a porch monkey all the time Come to think of it she did refer to a broken bottle as a nigger knife
536,3,1,2,0,1,My momma told me to tell you to mind yoooo damn motha fuckin business you 22 not knowin what it is bitch
537,3,0,2,1,1,My nips are freeeeezingand that is not okay because they are slicing through my bra
538,3,0,3,0,1,My twitter was hacked I am too pussy to admit that I said it and now I want to act like I never said it
539,3,0,3,0,1,Nah girl I are not gon be able to make it it is been tight since Russ loss his job you in the back like damn bitch really
540,3,2,1,0,0,Nah its You yo i thought some1 photoshopped my face on that faggot smmfhi hate you all
541,3,0,3,0,1,New Flame the song of the yr lol that bitch SUPER run like
542,3,0,3,0,1,Niggas always yelling Fuck bitches Get money meanwhile they are broke and still want the bitches
543,3,0,3,0,1,Niggas be pressed for pussy Eeeeeen nothin
544,3,0,3,0,1,No bitches nan
545,3,0,3,0,1,No boats and hoes please thanks Mom
546,3,0,0,3,2,
547,3,0,3,0,1,On top of that she just a pregnant ass sorry hoe Are Not never got no money Even her water broke RIPTALLT
548,3,0,1,2,2,Only a couple of Red Sox have gotten past first base I am dying laughing Maybe the Yanks need to teach them some game
549,3,3,0,0,0,Our people Now is the time for the Aryan race 2 stand up and say no more Before the mongerls turn the world into a ghetto slum 1488
550,3,0,3,0,1,Pistol whip my Dickau shoot yo bitch club up Sometimes freestyles be freestyles And I am okay with that
551,3,0,3,0,1,RT it for me Please and thanks Did a pierced pussy just come across my timeline
552,3,0,3,0,1,Remy Machiavelli send shots to ya belly my bitch
553,3,1,2,0,1,Roberto you are one nasty hoe
554,3,0,3,0,1,SORRY JB FAN REALLY JUSTIN COME BACK That is the top comment on a Justin Timberlake video with 10 million views Son of a fucking bitch
555,3,0,2,1,1,Searching the incredible story of 1 white mans quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land
556,3,0,3,0,1,Selling my soul for material wishes fast cars and bitches Tupac smile remix
557,3,1,2,0,1,Shake that Bear aka two rednecks having sex on a dead bear
558,3,0,3,0,1,Shall I compare thee to a summer s day No a summer s day is not a bitch
559,3,0,3,0,1,She got to shape up her pussy lips though Whole wheat organic pussy
560,3,0,3,0,1,She said wigga man you richtake the durag off
561,3,0,3,0,1,She was a bitch anyway
562,3,1,2,0,1,She is from Florida so you have got to do the sniff test in those swamp pussies
563,3,0,2,1,1,Slow the fuck down bitch I know where you live Classy young lady
564,3,0,3,0,1,So he is a good football playerbut he still acts like a nig
565,3,1,2,0,1,Stop being a pussy son and shove that needle into your own heart afterearth
566,3,0,3,0,1,Stop looking us and go eat some pussy you yuppie fucks
567,3,0,3,0,1,Takin it straight to dirt why finger the pussy when I know I can put my dick in it
568,3,0,3,0,1,That are not bro moves that is hoe moves
569,6,1,3,2,1,That girl is plain looking borderline ugly chunky Hey at least she is got a nice smile a great personality
570,3,0,0,3,2,The devil grows inside the hearts of the selfish and wicked White brown yellow and black color is not restricted
571,3,0,0,3,2,The water is not yellow I am a healthy student
572,3,0,3,0,1,These hoes are not loyal
573,3,0,3,0,1,These hoes keep callin but I are not pickin up
574,3,2,1,0,0,These sour apple bitter bitches I am not fuckin wit them
575,4,0,4,0,1,They Faggots Orioles petty as fuckgot swept up outta this bitch
576,3,1,2,0,1,They have some ghetto ass bands gets snuck
577,3,0,0,3,2,They have to That division is trash Saints gon win the NFC Southwatch
578,3,0,3,0,1,This is for all the fans that waited the bitch niggas that hated Old hoes we dated look mama we
